"cloud","company_id"
Other Cloud: Hybrid/Private/On-prem virtualization,77084
IaaS,77089
PaaS,77089
SaaS,77091
SaaS,77096
IaaS,77098
PaaS,77098
PaaS,77099
IaaS,77120
SaaS,77120
PaaS,77120
SaaS,77124
IaaS,77126
IaaS,77186
PaaS,77186
SaaS,77193
Other Cloud: Hybrid/Private/On-prem virtualization,77201
IaaS,77203
IaaS,77209
PaaS,77209
IaaS,77221
IaaS,77223
IaaS,77226
PaaS,77226
IaaS,77260
SaaS,77260
PaaS,77260
Other Cloud: Hybrid/Private/On-prem virtualization,77277
SaaS,77301
IaaS,77320
SaaS,77320
PaaS,77320
IaaS,77327
SaaS,77327
SaaS,77339
SaaS,77342
SaaS,77364
IaaS,77365
PaaS,77365
IaaS,77390
SaaS,77390
PaaS,77390
IaaS,77398
SaaS,77398
PaaS,77398
IaaS,77415
IaaS,77465
SaaS,77465
PaaS,77465
IaaS,77520
SaaS,77520
PaaS,77520
IaaS,77544
SaaS,77544
PaaS,77544
IaaS,77570
IaaS,77574
PaaS,77574
SaaS,77577
IaaS,77588
PaaS,77588
IaaS,77608
PaaS,77608
IaaS,77639
PaaS,77639
SaaS,77644
SaaS,77650
SaaS,77656
IaaS,77663
PaaS,77663
Other Cloud: Hybrid/Private/On-prem virtualization,77679
IaaS,77682
PaaS,77682
PaaS,77688
IaaS,77707
SaaS,77707
PaaS,77707
SaaS,77724
SaaS,77764
SaaS,77778
PaaS,77778
IaaS,77790
PaaS,77790
IaaS,77798
SaaS,77798
IaaS,77802
PaaS,77802
IaaS,77811
SaaS,77811
PaaS,77811
SaaS,77828
PaaS,77828
SaaS,77830
IaaS,77882
PaaS,77882
SaaS,77892
Other Cloud: Hybrid/Private/On-prem virtualization,77937
SaaS,77942
IaaS,77961
SaaS,77998
SaaS,78011
PaaS,78014
IaaS,78026
SaaS,78026
PaaS,78026
IaaS,78048
SaaS,78048
PaaS,78048
IaaS,78062
PaaS,78062
SaaS,78070
Other Cloud: Hybrid/Private/On-prem virtualization,78097
IaaS,78109
PaaS,78109
SaaS,78110
IaaS,78116
PaaS,78116
IaaS,78151
PaaS,78151
SaaS,78192
IaaS,78211
SaaS,78211
PaaS,78211
Other Cloud: Hybrid/Private/On-prem virtualization,78219
IaaS,78238
IaaS,78240
SaaS,78240
PaaS,78240
PaaS,78253
IaaS,78266
SaaS,78269
IaaS,78279
SaaS,78279
PaaS,78279
IaaS,78281
PaaS,78281
IaaS,78290
SaaS,78290
PaaS,78290
SaaS,78305
IaaS,78341
IaaS,78378
SaaS,78378
PaaS,78378
SaaS,78477
IaaS,78478
PaaS,78478
IaaS,78483
PaaS,78483
SaaS,78505
IaaS,78508
PaaS,78508
IaaS,78516
PaaS,78516
IaaS,78541
SaaS,78541
PaaS,78541
PaaS,78543
IaaS,78547
PaaS,78547
SaaS,78550
IaaS,78581
SaaS,78586
SaaS,78638
PaaS,78640
IaaS,78641
SaaS,78641
SaaS,78648
PaaS,78650
SaaS,78702
SaaS,78754
SaaS,78776
IaaS,78814
PaaS,78860
IaaS,78896
Other Cloud: Hybrid/Private/On-prem virtualization,78901
SaaS,78920
SaaS,78989
SaaS,79016
IaaS,79036
PaaS,79036
SaaS,79046
Other Cloud: Hybrid/Private/On-prem virtualization,79053
SaaS,79057
IaaS,79071
PaaS,79071
SaaS,79084
IaaS,79092
SaaS,79092
PaaS,79092
SaaS,79105
IaaS,79115
PaaS,79115
IaaS,79145
PaaS,79145
IaaS,79174
PaaS,79174
SaaS,79205
IaaS,79212
SaaS,79212
IaaS,79215
SaaS,79215
PaaS,79215
SaaS,79216
IaaS,79221
PaaS,79221
IaaS,79222
PaaS,79222
SaaS,79225
IaaS,79227
SaaS,79227
PaaS,79227
IaaS,79236
IaaS,79256
SaaS,79256
PaaS,79256
SaaS,79264
SaaS,79283
IaaS,79287
PaaS,79287
IaaS,79288
PaaS,79288
SaaS,79301
IaaS,79303
PaaS,79303
IaaS,79312
PaaS,79312
IaaS,79313
PaaS,79313
IaaS,79322
PaaS,79322
Other Cloud: Hybrid/Private/On-prem virtualization,79331
IaaS,79345
PaaS,79345
SaaS,79381
IaaS,79394
SaaS,79394
PaaS,79394
IaaS,79399
SaaS,79399
PaaS,79399
IaaS,79405
PaaS,79405
IaaS,79429
SaaS,79459
IaaS,79487
PaaS,79487
IaaS,79503
PaaS,79503
IaaS,79526
PaaS,79526
SaaS,79563
IaaS,79567
PaaS,79567
IaaS,79587
PaaS,79587
IaaS,79616
SaaS,79616
IaaS,79633
PaaS,79633
SaaS,79730
IaaS,79732
PaaS,79732
IaaS,79734
PaaS,79751
IaaS,79777
Other Cloud: Hybrid/Private/On-prem virtualization,79821
IaaS,79845
PaaS,79845
IaaS,79874
PaaS,79874
IaaS,79881
PaaS,79881
SaaS,79899
IaaS,79940
SaaS,79940
PaaS,79940
IaaS,79970
PaaS,79970
Other Cloud: Hybrid/Private/On-prem virtualization,79986
IaaS,79999
SaaS,80001
SaaS,80019
SaaS,80020
IaaS,80034
PaaS,80034
SaaS,80048
IaaS,80101
PaaS,80101
IaaS,80104
PaaS,80104
IaaS,80105
PaaS,80105
IaaS,80106
PaaS,80106
IaaS,80107
PaaS,80107
IaaS,80108
PaaS,80108
PaaS,80109
PaaS,80110
PaaS,80112
IaaS,80132
PaaS,80132
IaaS,80133
PaaS,80133
IaaS,80134
PaaS,80134
IaaS,80150
PaaS,80150
IaaS,80151
PaaS,80151
IaaS,80152
PaaS,80152
IaaS,80153
PaaS,80153
IaaS,80164
PaaS,80164
PaaS,80186
PaaS,80190
SaaS,80198
IaaS,80212
IaaS,80223
PaaS,80223
SaaS,80241
IaaS,80242
PaaS,80242
IaaS,80245
SaaS,80245
PaaS,80245
IaaS,80246
IaaS,80250
SaaS,80250
PaaS,80250
IaaS,80251
SaaS,80251
PaaS,80251
IaaS,80252
SaaS,80252
PaaS,80252
SaaS,80267
IaaS,80271
PaaS,80271
IaaS,80275
PaaS,80275
SaaS,80298
IaaS,80314
PaaS,80315
SaaS,80317
SaaS,80328
SaaS,80331
SaaS,80349
PaaS,80358
IaaS,80382
SaaS,80382
PaaS,80382
PaaS,80385
SaaS,80390
SaaS,80392
IaaS,80412
PaaS,80412
SaaS,80445
PaaS,80454
PaaS,80457
SaaS,80488
PaaS,80488
PaaS,80491
PaaS,80497
IaaS,80498
PaaS,80498
PaaS,80500
PaaS,80514
PaaS,80515
SaaS,80519
IaaS,80522
SaaS,80565
SaaS,80577
IaaS,80585
PaaS,80585
PaaS,80598
IaaS,80606
SaaS,80606
PaaS,80606
IaaS,80619
SaaS,80619
PaaS,80619
IaaS,80633
PaaS,80633
IaaS,80657
PaaS,80663
PaaS,80682
SaaS,80708
SaaS,80730
SaaS,80753
PaaS,80774
IaaS,80783
SaaS,80783
PaaS,80783
IaaS,80817
PaaS,80817
PaaS,80842
IaaS,80851
SaaS,80851
PaaS,80851
PaaS,80859
IaaS,80864
PaaS,80864
PaaS,80868
SaaS,80883
IaaS,80884
PaaS,80916
SaaS,80924
PaaS,80929
SaaS,80938
IaaS,80951
SaaS,80951
IaaS,80952
SaaS,80972
PaaS,80979
SaaS,80989
SaaS,80990
PaaS,80995
PaaS,80997
IaaS,81015
PaaS,81015
SaaS,81016
IaaS,81044
PaaS,81044
PaaS,81061
IaaS,81069
SaaS,81084
IaaS,81099
PaaS,81099
IaaS,81115
SaaS,81133
PaaS,81139
PaaS,81144
SaaS,81148
PaaS,81150
PaaS,81166
PaaS,81169
IaaS,81174
SaaS,81174
PaaS,81174
SaaS,81186
IaaS,81189
SaaS,81189
PaaS,81189
IaaS,81205
SaaS,81205
PaaS,81205
IaaS,81220
SaaS,81220
PaaS,81220
SaaS,81224
PaaS,81253
